switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s23,6,8,656,0,0,20,2324,0,0
s23,4,0,0,0,0,10,796,0,0
s23,1,76,9838,4,0,76,9838,0,0
s23,5,47,5970,4,0,47,5970,0,0
s23,2,58,7420,4,0,58,7420,0,0
s23,3,51,6522,4,0,51,6522,0,0
