switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s10,5,100,13052,4,0,100,13052,0,0
s10,1,116,15156,4,0,114,14882,0,0
s10,4,106,13880,0,0,105,13838,0,0
s10,6,93,12154,4,0,93,12154,0,0
s10,7,10,796,0,0,77,10012,0,0
s10,2,114,14882,4,0,112,14608,0,0
s10,3,106,13786,0,0,106,13786,0,0
