switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s0,1,169,21182,0,0,179,22362,0,0
s0,2,1972,105896728,4,0,856,76291,0,0
