switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s17,5,66,8524,4,0,66,8524,0,0
s17,1,70,9016,0,0,70,9016,0,0
s17,4,68,8800,4,0,66,8524,0,0
s17,6,64,8248,4,0,64,8248,0,0
s17,7,9,726,0,0,41,5174,0,0
s17,2,70,9076,0,0,70,9076,0,0
s17,3,70,9076,0,0,68,8800,0,0
