frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235931.979190000","74","192.168.0.97","192.168.0.3",,,"TCP","34714","80","0x0002","0",,,,
"1765235933.578391000","74","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0012","0",,,,
"1765235933.578475000","66","192.168.0.97","192.168.0.3",,,"TCP","34714","80","0x0010","0",,,,
"1765235933.579239000","372","192.168.0.97","192.168.0.3",,,"HTTP/JSON","34714","80","0x0018","0",,,,
"1765235933.582593000","66","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0010","0",,,,
"1765235933.587310000","288","192.168.0.3","192.168.0.97",,,"HTTP/JSON","80","34714","0x0018","0",,,,
"1765235933.587340000","66","192.168.0.97","192.168.0.3",,,"TCP","34714","80","0x0010","0",,,,
"1765235933.587989000","251","192.168.0.97","192.168.0.3",,,"HTTP","34714","80","0x0018","0",,,,
"1765235933.630794000","66","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0010","0",,,,
"1765235934.839755000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.839833000","1266","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.839913000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.839946000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.839980000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.840003000","1514","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0010","0",,,,
"1765235934.840779000","66","192.168.0.97","192.168.0.3",,,"TCP","34714","80","0x0010","0",,,,
"1765235934.840913000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.840916000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.840968000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.840970000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841005000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841008000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841033000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841036000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841075000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841080000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841582000","66","192.168.0.97","192.168.0.3",,,"TCP","34714","80","0x0010","0",,,,
"1765235934.841654000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
"1765235934.841657000","2962","192.168.0.3","192.168.0.97",,,"TCP","80","34714","0x0018","0",,,,
