frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1764689481.909556000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689481.909612000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689482.106681000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689482.106715000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689482.310844000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689482.310859000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689482.514844000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689482.514858000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689482.718839000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689482.718871000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689482.922871000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689482.922896000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689483.126846000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689483.126860000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689483.330841000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689483.330855000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689483.534846000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689483.534860000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689483.738854000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689483.738875000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689483.882261000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689483.882306000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
"1764689484.076606000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689484.076626000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
"1764689484.278841000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689484.278855000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
"1764689484.482829000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689484.482844000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
"1764689484.686843000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689484.686858000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
"1764689484.890856000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689484.890871000","98","192.168.0.1","192.168.0.3",,,"ICMP",,,,,"0","0",,
