snapshot,switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
1,s14,0x10000142d4a9f,0,40000,565.686,219,9198,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000142d4a9f, duration=565.686s, table=0, n_packets=219, n_bytes=9198, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
1,s14,0x10000e592a04d,0,5,565.686,19,1790,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000e592a04d, duration=565.686s, table=0, n_packets=19, n_bytes=1790, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s14,0x1000046528ec5,0,40000,565.686,352,48395,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000046528ec5, duration=565.686s, table=0, n_packets=352, n_bytes=48395, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
1,s12,0x100009bf099bc,0,40000,565.942,1011,42462,arp,"CONTROLLER:65535,clear_actions","cookie=0x100009bf099bc, duration=565.942s, table=0, n_packets=1011, n_bytes=42462, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
1,s12,0x100001b84f6cb,0,40000,565.942,1212,166554,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001b84f6cb, duration=565.942s, table=0, n_packets=1212, n_bytes=166554, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
1,s12,0x1000025b67007,0,40000,565.941,1212,166554,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000025b67007, duration=565.941s, table=0, n_packets=1212, n_bytes=166554, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
1,s12,0x10000a9b6dafd,0,5,565.941,78,7306,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000a9b6dafd, duration=565.941s, table=0, n_packets=78, n_bytes=7306, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s10,0x10000ea9a9c0d,0,40000,566.587,945,39690,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000ea9a9c0d, duration=566.587s, table=0, n_packets=945, n_bytes=39690, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
1,s10,0x1000062ab2e50,0,5,566.587,16,1328,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000062ab2e50, duration=566.587s, table=0, n_packets=16, n_bytes=1328, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s10,0x1000096c9ea49,0,40000,566.587,1050,144367,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000096c9ea49, duration=566.587s, table=0, n_packets=1050, n_bytes=144367, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
1,s10,0x1000071d7f7c1,0,40000,566.587,1050,144367,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x1000071d7f7c1, duration=566.587s, table=0, n_packets=1050, n_bytes=144367, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
1,s13,0x10000230d0929,0,40000,565.714,887,121868,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000230d0929, duration=565.714s, table=0, n_packets=887, n_bytes=121868, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
1,s13,0x10000b9d23128,0,5,565.714,91,8774,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b9d23128, duration=565.714s, table=0, n_packets=91, n_bytes=8774, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
1,s13,0x10000430fdb0f,0,40000,565.714,887,121868,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000430fdb0f, duration=565.714s, table=0, n_packets=887, n_bytes=121868, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
