switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s11,4,27,756,0,0,15,1146,0,0
s11,1,1654,223124,4,0,1656,223264,0,0
s11,2,1626,221434,0,0,1648,222492,0,0
s11,3,1645,223782,0,0,1626,223176,0,0
