switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s25,8,0,0,0,0,10,796,0,0
s25,5,51,6522,4,0,51,6522,0,0
s25,1,70,9016,4,0,70,9016,0,0
s25,4,56,7144,8,0,56,7144,0,0
s25,6,47,5932,0,0,47,5932,0,0
s25,7,47,5970,0,0,47,5970,0,0
s25,2,66,8468,4,0,64,8194,0,0
s25,3,58,7420,4,0,56,7144,0,0
