frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1764691956.915405000","74","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0002","0",,,,
"1764691956.915519000","74","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0012","0",,,,
"1764691956.917894000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.918412000","372","192.168.0.2","192.168.0.1",,,"HTTP/JSON","38462","80","0x0018","0",,,,
"1764691956.918449000","66","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0010","0",,,,
"1764691956.918863000","287","192.168.0.1","192.168.0.2",,,"HTTP/JSON","80","38462","0x0018","0",,,,
"1764691956.919970000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.920519000","251","192.168.0.2","192.168.0.1",,,"HTTP","38462","80","0x0018","0",,,,
"1764691956.923724000","4162","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.923821000","7306","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.923846000","2962","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.923889000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.923906000","8754","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924193000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.924221000","18890","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924244000","4410","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924248000","14546","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924514000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.924525000","17442","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924530000","19418","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924646000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.924659000","8138","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924830000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.924854000","4498","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924895000","4434","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.924974000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925040000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925084000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925110000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925135000","27554","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925157000","31922","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925197000","12178","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925212000","19810","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925225000","6786","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925434000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925447000","25202","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925451000","31922","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925454000","25474","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925755000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925769000","6514","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
"1764691956.925811000","66","192.168.0.2","192.168.0.1",,,"TCP","38462","80","0x0010","0",,,,
"1764691956.925820000","31922","192.168.0.1","192.168.0.2",,,"TCP","80","38462","0x0018","0",,,,
