switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s6,10,9,726,0,0,39,4866,0,0
s6,8,0,0,0,0,11,866,0,0
s6,9,47,5932,4,0,47,5932,0,0
s6,5,64,8140,4,0,66,8412,0,0
s6,1,74,9500,4,0,74,9500,0,0
s6,4,68,8684,4,0,68,8684,0,0
s6,6,58,7372,4,0,60,7646,0,0
s6,7,49,6206,4,0,51,6480,0,0
s6,2,68,8742,0,0,70,9016,0,0
s6,3,68,8742,0,0,70,9016,0,0
