switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s23,6,10,796,0,0,65,8344,0,0
s23,4,1,28,0,0,11,866,0,0
s23,1,119,15662,4,0,120,15704,0,0
s23,5,91,11878,4,0,91,11878,0,0
s23,2,102,13328,4,0,102,13328,0,0
s23,3,95,12430,4,0,94,12388,0,0
