frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1764691412.694496000","74","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0002","0",,,,
"1764691412.704177000","74","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0012","0",,,,
"1764691412.704263000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.705007000","372","192.168.0.3","192.168.0.1",,,"HTTP/JSON","43570","80","0x0018","0",,,,
"1764691412.706399000","66","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0010","0",,,,
"1764691412.706925000","287","192.168.0.1","192.168.0.3",,,"HTTP/JSON","80","43570","0x0018","0",,,,
"1764691412.706962000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.707760000","251","192.168.0.3","192.168.0.1",,,"HTTP","43570","80","0x0018","0",,,,
"1764691412.710957000","4162","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711040000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.711085000","7306","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711112000","2962","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711194000","8754","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711334000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.711572000","18890","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711630000","4410","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711636000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.711736000","14546","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.711817000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.711873000","17442","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712010000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.712064000","19418","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712104000","8138","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712140000","4498","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712173000","4434","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712283000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.712597000","27554","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712635000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.712864000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712897000","4850","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.712947000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.712947000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.713130000","27138","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.713181000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.713394000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.713434000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.713595000","23666","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.713658000","8322","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.713654000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.713704000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.713931000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.713972000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714195000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714217000","2962","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714266000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714267000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714338000","11650","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714374000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714459000","17442","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714504000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714736000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714788000","5858","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.714794000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714856000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.714993000","26130","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.715043000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.715264000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.715302000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.715529000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.715566000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.715795000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.715839000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.716061000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.716101000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.716326000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.716375000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.716594000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.716645000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.716862000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.716900000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.717144000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
"1764691412.717177000","66","192.168.0.3","192.168.0.1",,,"TCP","43570","80","0x0010","0",,,,
"1764691412.717394000","31922","192.168.0.1","192.168.0.3",,,"TCP","80","43570","0x0018","0",,,,
