switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s17,0x100002252d836,0,40000,102.200,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x100002252d836, duration=102.200s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s17,0x1000023bdb760,0,5,102.199,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000023bdb760, duration=102.199s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s17,0x100003537257e,0,40000,102.199,131,18054,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100003537257e, duration=102.199s, table=0, n_packets=131, n_bytes=18054, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
s17,0x100000de80701,0,40000,102.199,131,18054,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100000de80701, duration=102.199s, table=0, n_packets=131, n_bytes=18054, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
