switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s6,10,11,866,0,0,69,6374,0,0
s6,8,27,756,0,0,11,866,0,0
s6,9,70,7088,4,0,56,6500,0,0
s6,5,95,9818,4,0,95,9818,0,0
s6,1,77,9814,4,0,104,10948,0,0
s6,4,97,10090,4,0,97,10090,0,0
s6,6,63,7962,4,0,88,9012,0,0
s6,7,54,6634,4,0,79,7874,0,0
s6,2,99,10424,0,0,99,10424,0,0
s6,3,74,9374,0,0,101,10620,0,0
