switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s13,0x10000b963928f,0,40000,101.880,140,19230,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000b963928f, duration=101.880s, table=0, n_packets=140, n_bytes=19230, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s13,0x10000c51a532b,0,40000,101.880,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000c51a532b, duration=101.880s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s13,0x10000c9124ffb,0,5,101.880,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000c9124ffb, duration=101.880s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s13,0x10000f7f30049,0,40000,101.880,140,19230,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000f7f30049, duration=101.880s, table=0, n_packets=140, n_bytes=19230, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
