switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s13,6,9,726,0,0,31,3784,0,0
s13,4,0,0,0,0,11,866,0,0
s13,1,76,9838,4,0,74,9564,0,0
s13,5,60,7696,0,0,58,7420,0,0
s13,2,74,9564,4,0,74,9564,0,0
s13,3,68,8742,4,0,66,8468,0,0
