switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s20,0x10000f5b141ac,0,40000,165.834,107,14659,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000f5b141ac, duration=165.834s, table=0, n_packets=107, n_bytes=14659, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
s20,0x100008a8cefc8,0,5,165.834,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x100008a8cefc8, duration=165.834s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s20,0x100002342dd41,0,40000,165.834,107,14659,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x100002342dd41, duration=165.834s, table=0, n_packets=107, n_bytes=14659, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s20,0x1000036c4a7d8,0,40000,165.834,1,42,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000036c4a7d8, duration=165.834s, table=0, n_packets=1, n_bytes=42, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
