snapshot,switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
4,s10,4,31040,1340189085,0,0,6143,551731,0,0
4,s10,6,7592,203602189,4,0,11836,287134577,0,0
4,s10,7,2108,175571,0,0,9745,415233038,0,0
4,s10,2,1658,182604,4,0,1216,164040,0,0
4,s10,3,1192,162462,0,0,4136,390876,0,0
4,s8,4,473,13244,0,0,14,1076,0,0
4,s8,1,2788,274021,4,0,10083,397320872,0,0
4,s8,5,5353,489318,4,0,26319,1241857578,0,0
4,s8,2,54433,2303844811,0,0,13017,1122604,0,0
4,s8,3,15724,423021667,0,0,31350,1087537121,0,0
4,s14,10,1624,134399,0,0,7565,301128637,0,0
4,s14,8,475,13332,0,0,14,1076,0,0
4,s14,9,1720,140742,0,0,7768,299628317,0,0
4,s14,5,1706,139960,0,0,7769,307051998,0,0
4,s14,1,17061,808985147,4,0,12384,1063203,0,0
4,s14,4,1771,144188,0,0,7763,300177700,0,0
4,s14,6,1552,129785,0,0,7594,306714975,0,0
4,s14,7,1698,139324,0,0,8043,304142346,0,0
4,s14,2,44898,2015869000,4,0,13735,399914464,0,0
4,s14,3,1667,137287,0,0,7661,304509335,0,0
4,s11,6,1907,162129,0,0,9514,404881873,0,0
4,s11,4,473,13244,0,0,14,1076,0,0
4,s11,1,1670,182918,4,0,4231,397340,0,0
4,s11,5,2270,186209,0,0,9885,416952958,0,0
4,s11,2,26319,1241857578,0,0,5353,489318,0,0
4,s11,3,1648,182600,0,0,1207,164270,0,0
4,s12,13,2068,172931,0,0,9788,410511566,0,0
4,s12,11,2212,182388,0,0,9820,417740933,0,0
4,s12,10,2167,179448,0,0,9612,415939666,0,0
4,s12,8,476,13360,0,0,14,1076,0,0
4,s12,9,2159,178866,0,0,9945,416925135,0,0
4,s12,5,17067,1455284,0,0,63393,2998948094,0,0
4,s12,12,2099,174965,0,0,9934,415720669,0,0
4,s12,14,2175,180114,0,0,9987,415908700,0,0
4,s12,1,4233,397456,4,0,7490,309149391,0,0
4,s12,4,104104,5136245017,0,0,30012,2534796,0,0
4,s12,6,25757,509984806,4,0,52242,2486328460,0,0
4,s12,7,4357,405227,4,0,7523,317837585,0,0
4,s12,2,6143,551731,4,0,31040,1340189085,0,0
4,s12,3,98743,4801952042,0,0,26691,99289299,0,0
4,s15,8,474,13272,0,0,14,1076,0,0
4,s15,9,1657,136604,0,0,8201,305714864,0,0
4,s15,5,1644,135807,0,0,7838,300940688,0,0
4,s15,1,56998,2775612230,8,0,12799,1109411,0,0
4,s15,4,1723,140944,0,0,8098,305327913,0,0
4,s15,6,1478,124782,0,0,7769,306309587,0,0
4,s15,7,1584,131850,0,0,7532,294511378,0,0
4,s15,2,13491,394606964,0,0,23173,1042358472,0,0
4,s15,3,1661,181622,0,0,7823,311741760,0,0
4,s13,10,1630,134914,0,0,7923,307887856,0,0
4,s13,8,474,13272,0,0,14,1076,0,0
4,s13,9,1741,142228,0,0,7981,311676162,0,0
4,s13,5,63201,2968409086,0,0,23468,287015621,0,0
4,s13,1,61587,2944743440,4,0,9082,790558,0,0
4,s13,4,12799,1109411,0,0,56998,2775612230,0,0
4,s13,6,2064,172554,0,0,9427,406284507,0,0
4,s13,7,1788,145299,0,0,8015,303532147,0,0
4,s13,2,24891,1094119394,4,0,6655,593944,0,0
4,s13,3,13017,1122604,4,0,54433,2303844811,0,0
4,s16,13,1127,92515,0,0,5673,197086149,0,0
4,s16,11,1139,93335,0,0,5668,195093138,0,0
4,s16,10,1020,85540,0,0,5624,202761652,0,0
4,s16,8,472,13216,0,0,14,1076,0,0
4,s16,9,1789,145328,0,0,7710,300248696,0,0
4,s16,5,17482,705426602,0,0,21102,826893167,0,0
4,s16,12,1178,96024,0,0,5572,190285327,0,0
4,s16,14,1175,95708,0,0,5655,192753565,0,0
4,s16,1,1672,183382,4,0,7925,300267585,0,0
4,s16,4,41965,2028400220,0,0,13247,1138620,0,0
4,s16,6,1575,131262,0,0,7733,298927742,0,0
4,s16,7,1656,136528,0,0,7609,300805301,0,0
4,s16,2,31350,1087537121,4,0,15724,423021667,0,0
4,s16,3,2231,229495,0,0,3616,90294805,0,0
4,s17,13,1060,88180,0,0,5657,195089191,0,0
4,s17,11,1088,90012,0,0,5642,196917292,0,0
4,s17,10,1191,96783,0,0,5782,198786470,0,0
4,s17,8,474,13272,0,0,14,1076,0,0
4,s17,9,1055,87785,0,0,5613,194360823,0,0
4,s17,5,1652,181808,4,0,3390,91342253,0,0
4,s17,12,1280,102716,0,0,5724,191932393,0,0
4,s17,1,1658,181274,0,0,1660,181386,0,0
4,s17,4,21386,974699544,4,0,3945,370004,0,0
4,s17,6,1591,179054,4,0,6945,197349632,0,0
4,s17,7,1177,95872,0,0,5658,191324657,0,0
4,s17,2,1657,182402,0,0,1659,182486,0,0
4,s17,3,15786,673248992,0,0,5363,490459,0,0
4,s19,8,476,13328,0,0,14,1076,0,0
4,s19,9,520,43511,0,0,3648,106069193,0,0
4,s19,5,1135,93119,0,0,5701,200349238,0,0
4,s19,1,23468,287015621,4,0,63201,2968409086,0,0
4,s19,4,1079,89350,0,0,5513,192229980,0,0
4,s19,6,934,79853,0,0,5432,191163703,0,0
4,s19,7,973,82394,0,0,5469,185833574,0,0
4,s19,2,96510,4699105438,0,0,31357,2641505,0,0
4,s19,3,23539,479610716,0,0,32276,1425753854,0,0
4,s21,8,473,13244,0,0,14,1076,0,0
4,s21,9,489,41441,0,0,3438,93551438,0,0
4,s21,5,546,45177,0,0,3494,92932940,0,0
4,s21,1,39078,1706079083,4,0,48887,1568680510,0,0
4,s21,4,634,50993,0,0,3588,96128568,0,0
4,s21,6,556,45838,0,0,3568,92360847,0,0
4,s21,7,572,46899,0,0,3543,97363553,0,0
4,s21,2,3945,370004,0,0,21386,974699544,0,0
4,s21,3,59340,2237754921,0,0,23018,835578186,0,0
4,s20,5,589,48032,0,0,3520,90982904,0,0
4,s20,1,19820,925048246,4,0,1685,184588,0,0
4,s20,4,659,52663,0,0,3767,93186897,0,0
4,s20,6,521,43574,0,0,3484,88698427,0,0
4,s20,7,529,44104,0,0,3453,95826031,0,0
4,s20,2,11640,465609340,4,0,22526,925271697,0,0
4,s20,3,507,42616,0,0,3568,97580821,0,0
4,s18,10,1039,86715,0,0,5542,189592394,0,0
4,s18,8,475,13332,0,0,14,1076,0,0
4,s18,9,1253,100866,0,0,5714,193369087,0,0
4,s18,5,1066,88557,0,0,5492,193621207,0,0
4,s18,1,7678,305513004,4,0,2570,265938,0,0
4,s18,4,1259,164918,4,0,1568,177928,0,0
4,s18,6,1131,92820,0,0,5405,192969785,0,0
4,s18,7,1168,95300,0,0,5621,195938398,0,0
4,s18,2,54593,2575314330,4,0,12040,106769676,0,0
4,s18,3,13735,399914464,0,0,44898,2015869000,0,0
4,s22,5,510,42760,0,0,3538,96633647,0,0
4,s22,1,3616,90294805,4,0,2231,229495,0,0
4,s22,4,628,50573,0,0,3659,96510077,0,0
4,s22,6,396,35313,0,0,3266,91327373,0,0
4,s22,7,591,48159,0,0,3498,90279631,0,0
4,s22,2,3390,91342253,0,0,1652,181808,0,0
4,s22,3,5750,192989034,0,0,2677,287668,0,0
4,s23,4,472,13216,0,0,14,1076,0,0
4,s23,1,132772,6204125531,4,0,34979,2945158,0,0
4,s23,5,15440,1318427,4,0,9465,391032765,0,0
4,s23,2,13247,1138620,4,0,41965,2028400220,0,0
4,s23,3,23018,835578186,4,0,59340,2237754921,0,0
4,s25,10,2182,180615,0,0,9900,421231910,0,0
4,s25,8,473,13244,0,0,14,1076,0,0
4,s25,9,2329,190302,0,0,9358,423721193,0,0
4,s25,5,2677,287668,4,0,5750,192989034,0,0
4,s25,1,3734,355598,4,0,9426,388489802,0,0
4,s25,4,5363,490459,4,0,15786,673248992,0,0
4,s25,6,1576,177102,0,0,1254,163546,0,0
4,s25,7,52242,2486328460,0,0,25757,509984806,0,0
4,s25,2,1667,182444,4,0,1666,182370,0,0
4,s25,3,21102,826893167,4,0,17482,705426602,0,0
4,s24,13,539,44715,0,0,3534,95877088,0,0
4,s24,11,635,51104,0,0,3537,94322455,0,0
4,s24,10,528,43958,0,0,3658,96924898,0,0
4,s24,8,474,13272,0,0,14,1076,0,0
4,s24,9,577,47230,0,0,3559,92976967,0,0
4,s24,5,1568,177928,0,0,1259,164918,0,0
4,s24,12,545,45160,0,0,3550,99072609,0,0
4,s24,14,17,1258,0,0,1536,167564,0,0
4,s24,1,1676,183772,4,0,1676,183550,0,0
4,s24,4,6945,197349632,0,0,1591,179054,0,0
4,s24,6,9465,391032765,0,0,15440,1318427,0,0
4,s24,7,594,48366,0,0,3546,98309731,0,0
4,s24,2,7607,673375,0,0,1652,180452,0,0
4,s24,3,11836,287134577,0,0,7592,203602189,0,0
4,s26,4,473,13244,0,0,14,1076,0,0
4,s26,1,4380,407313,4,0,1673,183234,0,0
4,s26,2,1207,164270,8,0,1648,182600,0,0
4,s26,3,1635,179548,0,0,7060,317816755,0,0
