switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s4,4,0,0,0,0,11,866,0,0
s4,1,74,9500,0,0,74,9500,0,0
s4,5,9,726,0,0,41,5110,0,0
s4,2,72,9290,0,0,74,9564,0,0
s4,3,72,9228,4,0,72,9228,0,0
