switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s19,4,1,28,0,0,11,866,0,0
s19,1,101,13286,4,0,104,13604,0,0
s19,2,103,13180,0,0,103,13180,0,0
s19,3,104,13222,0,0,102,13110,0,0
