switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s24,5,64,8248,0,0,64,8248,0,0
s24,1,88,11482,4,0,86,11208,0,0
s24,4,64,8248,0,0,64,8248,0,0
s24,6,62,7972,0,0,62,7972,0,0
s24,7,9,726,0,0,33,4062,0,0
s24,2,66,8468,0,0,64,8194,0,0
s24,3,64,8248,0,0,64,8248,0,0
