switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s4,4,1,28,0,0,11,866,0,0
s4,1,116,15052,0,0,116,15052,0,0
s4,5,10,796,0,0,83,10702,0,0
s4,2,116,15156,0,0,116,15156,0,0
s4,3,114,14780,4,0,113,14738,0,0
