switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s8,6,9,726,0,0,50,6276,0,0
s8,4,0,0,0,0,11,866,0,0
s8,1,84,10860,4,0,85,10930,0,0
s8,5,76,9838,4,0,76,9838,0,0
s8,2,80,10386,0,0,80,10386,0,0
s8,3,80,10386,0,0,78,10112,0,0
