snapshot_idx,interface,frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
2,s0ds0,1767643803.653351000,74,192.168.0.5,192.168.0.1,,,TCP,45540,80,0x0002,0,,,,
2,s0ds0,1767643803.653408000,74,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0012,0,,,,
2,s0ds0,1767643803.763240000,66,192.168.0.5,192.168.0.1,,,TCP,45540,80,0x0010,0,,,,
2,s0ds0,1767643803.763967000,372,192.168.0.5,192.168.0.1,,,HTTP/JSON,45540,80,0x0018,0,,,,
2,s0ds0,1767643803.764001000,66,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0010,0,,,,
2,s0ds0,1767643803.764312000,287,192.168.0.1,192.168.0.5,,,HTTP/JSON,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.764385000,66,192.168.0.5,192.168.0.1,,,TCP,45540,80,0x0010,0,,,,
2,s0ds0,1767643803.764878000,251,192.168.0.5,192.168.0.1,,,HTTP,45540,80,0x0018,0,,,,
2,s0ds0,1767643803.768818000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.768877000,1266,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.768928000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.768986000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769007000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769030000,1514,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0010,0,,,,
2,s0ds0,1767643803.769246000,66,192.168.0.5,192.168.0.1,,,TCP,45540,80,0x0010,0,,,,
2,s0ds0,1767643803.769263000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769272000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769310000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769314000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769341000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769345000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769374000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769377000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769405000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769409000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769670000,66,192.168.0.5,192.168.0.1,,,TCP,45540,80,0x0010,0,,,,
2,s0ds0,1767643803.769685000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769689000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769720000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769723000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769749000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769752000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769781000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769784000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769813000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769816000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
2,s0ds0,1767643803.769841000,2962,192.168.0.1,192.168.0.5,,,TCP,80,45540,0x0018,0,,,,
