snapshot_idx,interface,frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
2,s0ds0,1767118761.062522000,74,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0002,0,,,,
2,s0ds0,1767118761.062609000,74,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0012,0,,,,
2,s0ds0,1767118761.119018000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.121817000,372,192.168.0.16,192.168.0.1,,,HTTP/JSON,60302,80,0x0018,0,,,,
2,s0ds0,1767118761.121843000,66,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0010,0,,,,
2,s0ds0,1767118761.122689000,288,192.168.0.1,192.168.0.16,,,HTTP/JSON,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.122782000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.123438000,251,192.168.0.16,192.168.0.1,,,HTTP,60302,80,0x0018,0,,,,
2,s0ds0,1767118761.128011000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128084000,1266,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128152000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128173000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.128186000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128210000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128228000,1514,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0010,0,,,,
2,s0ds0,1767118761.128273000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128301000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128317000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128541000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.128567000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128581000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128637000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128641000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128668000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128672000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128700000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128703000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128725000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128728000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128755000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128758000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128819000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128896000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.128917000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128937000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.128992000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129041000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129052000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129078000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129108000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129127000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129128000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129142000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129161000,2434,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129217000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129264000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129302000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129314000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129339000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129346000,3490,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129372000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129380000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129400000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129424000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129435000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129443000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129461000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129481000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129501000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129517000,1514,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0010,0,,,,
2,s0ds0,1767118761.129533000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129555000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129570000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129574000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129586000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129595000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129601000,2850,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129610000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129624000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129629000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129639000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129652000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129651000,3074,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129666000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129667000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129680000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129685000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129695000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129714000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129723000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129746000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129753000,5858,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129782000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129790000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129815000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129838000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129847000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.129857000,5858,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129874000,8754,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129896000,7026,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129967000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.129989000,3242,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130006000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130024000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130027000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.130049000,5858,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130050000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.130066000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.130069000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130110000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130149000,5858,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130167000,10202,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130193000,18890,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130230000,2962,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130247000,18890,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130283000,13098,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130297000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.130311000,10202,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130343000,21786,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130369000,27578,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130393000,4410,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130421000,18362,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130449000,13626,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130509000,43506,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130570000,43506,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130573000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.130649000,29858,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130776000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.130878000,7162,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.131076000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.131107000,58130,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.131110000,11107,192.168.0.1,192.168.0.16,,,HTTP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.131557000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.166750000,253,192.168.0.16,192.168.0.1,,,HTTP,60302,80,0x0018,0,,,,
2,s0ds0,1767118761.210732000,66,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0010,0,,,,
2,s0ds0,1767118761.230225000,4162,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.230359000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.230425000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.230531000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.230573000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.230670000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.230737000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.230846000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.231523000,56874,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.231619000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.231834000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.231958000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.232000000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.232047000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.232157000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.232257000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.232373000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.234025000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.234161000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.234171000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.234317000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.234681000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.234783000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.235493000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.235625000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.238808000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.238972000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.239947000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.240039000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.240338000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.240425000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.244184000,74,192.168.0.20,192.168.0.1,,,TCP,38860,80,0x0002,1,,,,
2,s0ds0,1767118761.244240000,74,192.168.0.1,192.168.0.20,,,TCP,80,38860,0x0012,1,,,,
2,s0ds0,1767118761.249628000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.249775000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.250827000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.250942000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.251060000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.251217000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.251755000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.251867000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.252233000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
2,s0ds0,1767118761.252299000,66,192.168.0.16,192.168.0.1,,,TCP,60302,80,0x0010,0,,,,
2,s0ds0,1767118761.252308000,65226,192.168.0.1,192.168.0.16,,,TCP,80,60302,0x0018,0,,,,
