frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235662.499196000","74","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0002","0",,,,
"1765235663.146739000","74","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0002","0",,,,
"1765235663.248871000","74","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0012","0",,,,
"1765235663.248959000","66","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0010","0",,,,
"1765235663.249290000","74","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0012","0",,,,
"1765235663.249306000","66","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0010","0",,,,
"1765235663.251677000","372","192.168.0.55","192.168.0.2",,,"HTTP/JSON","50768","80","0x0018","0",,,,
"1765235663.254443000","66","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0010","0",,,,
"1765235663.288826000","288","192.168.0.2","192.168.0.55",,,"HTTP/JSON","80","50768","0x0018","0",,,,
"1765235663.288854000","66","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0010","0",,,,
"1765235663.289600000","251","192.168.0.55","192.168.0.2",,,"HTTP","50768","80","0x0018","0",,,,
"1765235663.334747000","66","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0010","0",,,,
"1765235663.649820000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.649867000","1266","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.649931000","66","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0010","0",,,,
"1765235663.650375000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.650418000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.650442000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.650462000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.650477000","2962","192.168.0.2","192.168.0.55",,,"TCP","80","50768","0x0018","0",,,,
"1765235663.650520000","66","192.168.0.55","192.168.0.2",,,"TCP","50768","80","0x0010","0",,,,
