switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s26,4,1,28,0,0,11,866,0,0
s26,1,114,14882,4,0,114,14882,0,0
s26,5,10,796,0,0,61,7788,0,0
s26,2,106,13880,4,0,106,13880,0,0
s26,3,91,11798,0,0,92,11868,0,0
