snapshot_idx,interface,frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
6,s0cl0,1767117337.018889000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117337.018942000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117340.118282000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117340.118327000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117343.218113000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117343.218217000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117346.318646000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117346.318693000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117349.418863000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117349.418908000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117352.518517000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117352.518562000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117355.618507000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117355.618582000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117358.718451000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117358.718541000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117361.818200000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117361.818246000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117364.918377000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117364.918422000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117368.018806000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117368.018853000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117371.118265000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117371.118323000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117374.219086000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117374.219145000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117377.318551000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117377.318631000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117380.418745000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117380.418794000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117383.518796000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117383.518843000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117386.619074000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117386.619171000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117389.718495000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117389.718538000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117392.818402000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117392.818488000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117395.919031000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117395.919117000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117399.019537000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117399.019621000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117402.118117000,137,,,,,LLDP,,,,,,,,
6,s0cl0,1767117402.118171000,137,,,,,LLDP,,,,,,,,
