frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235661.121759000","74","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0002","0",,,,
"1765235661.555878000","74","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0012","0",,,,
"1765235661.555939000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.557785000","372","192.168.0.16","192.168.0.4",,,"HTTP/JSON","38890","80","0x0018","0",,,,
"1765235661.558586000","288","192.168.0.4","192.168.0.16",,,"HTTP/JSON","80","38890","0x0018","0",,,,
"1765235661.558609000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.559389000","251","192.168.0.16","192.168.0.4",,,"HTTP","38890","80","0x0018","0",,,,
"1765235661.567653000","66","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0010","0",,,,
"1765235661.567679000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.602787000","66","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0010","0",,,,
"1765235661.616220000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.616266000","1266","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.616327000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.632520000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.632579000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.632603000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.632624000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.632639000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.632703000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.633146000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633163000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.633209000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633243000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633261000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633279000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633293000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633309000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633328000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633343000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633365000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633444000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.633952000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.633965000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634005000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634012000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634055000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634068000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634088000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634096000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634114000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634124000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634141000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634148000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634168000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634175000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634195000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634205000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634246000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
"1765235661.634269000","66","192.168.0.16","192.168.0.4",,,"TCP","38890","80","0x0010","0",,,,
"1765235661.634309000","2962","192.168.0.4","192.168.0.16",,,"TCP","80","38890","0x0018","0",,,,
