switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s16,6,10,796,0,0,71,9178,0,0
s16,4,1,28,0,0,11,866,0,0
s16,1,116,15156,4,0,114,14882,0,0
s16,5,102,13328,0,0,100,13052,0,0
s16,2,110,14334,4,0,109,14292,0,0
s16,3,101,13286,0,0,102,13328,0,0
