switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s15,4,0,0,0,0,11,866,0,0
s15,1,62,7972,4,0,60,7696,0,0
s15,2,60,7646,0,0,58,7372,0,0
s15,3,60,7646,0,0,58,7372,0,0
