switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s23,6,9,726,0,0,35,4340,0,0
s23,4,0,0,0,0,11,866,0,0
s23,1,90,11756,4,0,90,11756,0,0
s23,5,62,7972,4,0,62,7972,0,0
s23,2,70,9076,4,0,72,9352,0,0
s23,3,66,8524,4,0,66,8524,0,0
