switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s5,0x10000b9e5af6d,0,5,123.352,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000b9e5af6d, duration=123.352s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s5,0x10000f5f4b5a4,0,40000,123.352,220,30066,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000f5f4b5a4, duration=123.352s, table=0, n_packets=220, n_bytes=30066, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s5,0x1000042461a1b,0,40000,123.352,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000042461a1b, duration=123.352s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s5,0x100003be5b600,0,40000,123.352,220,30066,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100003be5b600, duration=123.352s, table=0, n_packets=220, n_bytes=30066, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
