frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235927.552321000","74","192.168.0.16","192.168.0.4",,,"TCP","56334","80","0x0002","0",,,,
"1765235927.552385000","74","192.168.0.4","192.168.0.16",,,"TCP","80","56334","0x0012","0",,,,
"1765235927.552563000","74","192.168.0.17","192.168.0.4",,,"TCP","50114","80","0x0002","1",,,,
"1765235927.552701000","74","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0012","1",,,,
"1765235927.620398000","66","192.168.0.16","192.168.0.4",,,"TCP","56334","80","0x0010","0",,,,
"1765235927.620646000","66","192.168.0.17","192.168.0.4",,,"TCP","50114","80","0x0010","1",,,,
"1765235927.621377000","372","192.168.0.17","192.168.0.4",,,"HTTP/JSON","50114","80","0x0018","1",,,,
"1765235927.621405000","372","192.168.0.16","192.168.0.4",,,"HTTP/JSON","56334","80","0x0018","0",,,,
"1765235927.621408000","66","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0010","1",,,,
"1765235927.621425000","66","192.168.0.4","192.168.0.16",,,"TCP","80","56334","0x0010","0",,,,
"1765235927.621786000","288","192.168.0.4","192.168.0.16",,,"HTTP/JSON","80","56334","0x0018","0",,,,
"1765235927.621930000","288","192.168.0.4","192.168.0.17",,,"HTTP/JSON","80","50114","0x0018","1",,,,
"1765235927.657396000","66","192.168.0.16","192.168.0.4",,,"TCP","56334","80","0x0010","0",,,,
"1765235927.657508000","66","192.168.0.17","192.168.0.4",,,"TCP","50114","80","0x0010","1",,,,
"1765235927.659552000","251","192.168.0.17","192.168.0.4",,,"HTTP","50114","80","0x0018","1",,,,
"1765235927.659752000","251","192.168.0.16","192.168.0.4",,,"HTTP","56334","80","0x0018","0",,,,
"1765235927.663734000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.663821000","1266","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.663877000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.663908000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.663924000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.663929000","66","192.168.0.17","192.168.0.4",,,"TCP","50114","80","0x0010","1",,,,
"1765235927.663937000","1514","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0010","1",,,,
"1765235927.663977000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664003000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664021000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664340000","66","192.168.0.17","192.168.0.4",,,"TCP","50114","80","0x0010","1",,,,
"1765235927.664366000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664373000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664421000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664426000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664466000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664470000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664495000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664497000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664519000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664523000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664565000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
"1765235927.664570000","2962","192.168.0.4","192.168.0.17",,,"TCP","80","50114","0x0018","1",,,,
