switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s11,4,1,28,0,0,11,866,0,0
s11,1,110,14334,4,0,110,14334,0,0
s11,2,106,13786,0,0,105,13744,0,0
s11,3,106,13880,0,0,106,13880,0,0
