switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s11,0x1000022e7b37e,0,40000,166.416,142,19501,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x1000022e7b37e, duration=166.416s, table=0, n_packets=142, n_bytes=19501, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s11,0x100008e3a60c5,0,40000,166.416,3,126,arp,"CONTROLLER:65535,clear_actions","cookie=0x100008e3a60c5, duration=166.416s, table=0, n_packets=3, n_bytes=126, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s11,0x10000f49cbbce,0,5,166.416,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000f49cbbce, duration=166.416s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s11,0x100001e0414f9,0,40000,166.416,142,19501,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001e0414f9, duration=166.416s, table=0, n_packets=142, n_bytes=19501, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
