switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s13,6,11,866,0,0,139,18658,0,0
s13,4,0,0,0,0,12,936,0,0
s13,1,185,24704,4,0,184,24500,0,0
s13,5,167,22394,0,0,167,22394,0,0
s13,2,183,24430,4,0,182,24226,0,0
s13,3,175,23334,4,0,175,23334,0,0
