switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s24,5,49,6246,0,0,49,6246,0,0
s24,1,74,9564,4,0,72,9290,0,0
s24,4,49,6246,0,0,49,6246,0,0
s24,6,47,5970,0,0,47,5970,0,0
s24,7,7,586,0,0,17,1976,0,0
s24,2,51,6480,0,0,49,6206,0,0
s24,3,51,6522,0,0,49,6246,0,0
