frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235927.238790000","74","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0002","0",,,,
"1765235927.238845000","74","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0012","0",,,,
"1765235927.270260000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.271377000","372","192.168.0.23","192.168.0.3",,,"HTTP/JSON","54154","80","0x0018","0",,,,
"1765235927.271394000","66","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0010","0",,,,
"1765235927.271992000","288","192.168.0.3","192.168.0.23",,,"HTTP/JSON","80","54154","0x0018","0",,,,
"1765235927.275704000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.276627000","251","192.168.0.23","192.168.0.3",,,"HTTP","54154","80","0x0018","0",,,,
"1765235927.280033000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280085000","1266","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280132000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280161000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280190000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280212000","1514","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0010","0",,,,
"1765235927.280413000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.280429000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280440000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280472000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280476000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280499000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280502000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280528000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280532000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280553000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280556000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280789000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.280804000","2962","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280808000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280810000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280840000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280844000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280866000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280870000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280895000","4410","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.280916000","1514","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.281005000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.281393000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283539000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283589000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283607000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283635000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283643000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283660000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283667000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283683000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283689000","5858","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283710000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283733000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
"1765235927.283754000","66","192.168.0.23","192.168.0.3",,,"TCP","54154","80","0x0010","0",,,,
"1765235927.283766000","8754","192.168.0.3","192.168.0.23",,,"TCP","80","54154","0x0018","0",,,,
