frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235661.631085000","74","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0002","0",,,,
"1765235662.314735000","74","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0002","0",,,,
"1765235662.447079000","74","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0012","0",,,,
"1765235662.447147000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.447862000","372","192.168.0.23","192.168.0.4",,,"HTTP/JSON","59024","80","0x0018","0",,,,
"1765235662.478593000","66","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0010","0",,,,
"1765235662.478670000","288","192.168.0.4","192.168.0.23",,,"HTTP/JSON","80","59024","0x0018","0",,,,
"1765235662.478687000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.479614000","251","192.168.0.23","192.168.0.4",,,"HTTP","59024","80","0x0018","0",,,,
"1765235662.480104000","74","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0012","0",,,,
"1765235662.480122000","78","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.534820000","66","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0010","0",,,,
"1765235662.727265000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.727307000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.727340000","1266","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.727347000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728111000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728125000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728167000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728178000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728201000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728211000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728228000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728236000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728254000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728263000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728671000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728705000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728745000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
"1765235662.728756000","66","192.168.0.23","192.168.0.4",,,"TCP","59024","80","0x0010","0",,,,
"1765235662.728774000","2962","192.168.0.4","192.168.0.23",,,"TCP","80","59024","0x0018","0",,,,
