switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s13,6,9,726,0,0,45,5730,0,0
s13,4,0,0,0,0,11,866,0,0
s13,1,90,11756,4,0,88,11482,0,0
s13,5,74,9628,0,0,72,9352,0,0
s13,2,87,11278,4,0,86,11208,0,0
s13,3,80,10386,4,0,80,10386,0,0
