switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s18,4,1,28,0,0,11,866,0,0
s18,1,114,14882,4,0,112,14608,0,0
s18,5,10,796,0,0,69,8900,0,0
s18,2,108,14060,4,0,107,14018,0,0
s18,3,97,12734,0,0,98,12776,0,0
