frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235931.404186000","74","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0002","0",,,,
"1765235931.690743000","74","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0002","0",,,,
"1765235932.113939000","74","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0012","0",,,,
"1765235932.114005000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235932.115720000","372","192.168.0.79","192.168.0.4",,,"HTTP/JSON","57966","80","0x0018","0",,,,
"1765235932.599017000","66","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235932.599094000","288","192.168.0.4","192.168.0.79",,,"HTTP/JSON","80","57966","0x0018","0",,,,
"1765235932.599109000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235932.599425000","78","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235932.602636000","251","192.168.0.79","192.168.0.4",,,"HTTP","57966","80","0x0018","0",,,,
"1765235932.602687000","66","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235933.089865000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.089915000","1266","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.089993000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.090647000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.090723000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.090777000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.090780000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.090849000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.091113000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091144000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.091198000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091218000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091230000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091244000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091260000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091274000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091290000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091302000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091352000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.091710000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091720000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.091761000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091808000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.091890000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091917000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091946000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091967000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091980000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.091992000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092002000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092025000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092043000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092066000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092085000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092105000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092182000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092523000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092554000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092588000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092595000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092611000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092621000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092634000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092642000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092656000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092662000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092675000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092681000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092694000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092701000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092714000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092723000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092752000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092763000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092778000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092784000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092797000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092806000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.092819000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.092827000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093090000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093104000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093150000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093158000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093186000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093193000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093210000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093220000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093234000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093240000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093253000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093259000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093276000","1514","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235933.093677000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093690000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093718000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093741000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093764000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093774000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093788000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093794000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093808000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093816000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093829000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.093847000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.093879000","1514","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235933.094002000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094024000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094079000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094088000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094110000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094117000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094139000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094159000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094189000","1514","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094204000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094212000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094227000","1514","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0010","0",,,,
"1765235933.094351000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094364000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094434000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094450000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094466000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094473000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094493000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094505000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
"1765235933.094527000","2962","192.168.0.4","192.168.0.79",,,"TCP","80","57966","0x0018","0",,,,
"1765235933.094535000","66","192.168.0.79","192.168.0.4",,,"TCP","57966","80","0x0010","0",,,,
