switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s15,4,0,0,0,0,15,1146,0,0
s15,1,1725,237126,4,0,1725,237126,0,0
s15,2,1723,235142,0,0,1723,235142,0,0
s15,3,1723,235142,0,0,1723,235142,0,0
