switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s13,6,15,1146,0,0,2083,288598,0,0
s13,4,0,0,0,0,15,1146,0,0
s13,1,2127,290490,4,0,2127,290490,0,0
s13,5,2111,290394,0,0,2111,290394,0,0
s13,2,2125,290216,4,0,2125,290216,0,0
s13,3,2119,289394,4,0,2119,289394,0,0
