switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s21,4,0,0,0,0,10,796,0,0
s21,1,74,9564,4,0,74,9564,0,0
s21,2,52,6592,0,0,52,6592,0,0
s21,3,52,6592,0,0,52,6592,0,0
