switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s13,6,10,796,0,0,75,9734,0,0
s13,4,1,28,0,0,11,866,0,0
s13,1,120,15704,4,0,118,15430,0,0
s13,5,104,13604,0,0,101,13286,0,0
s13,2,117,15388,4,0,118,15430,0,0
s13,3,109,14292,4,0,110,14334,0,0
