switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s2,6,10,796,0,0,56,7098,0,0
s2,4,0,0,0,0,11,866,0,0
s2,1,88,11482,0,0,88,11482,0,0
s2,5,68,8742,4,0,66,8468,0,0
s2,2,88,11482,0,0,88,11482,0,0
s2,3,88,11482,0,0,86,11208,0,0
