switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s2,0x1000086b9fbee,0,40000,123.487,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x1000086b9fbee, duration=123.487s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s2,0x10000a76533d2,0,40000,123.487,176,24112,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000a76533d2, duration=123.487s, table=0, n_packets=176, n_bytes=24112, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s2,0x1000096dd3222,0,5,123.487,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x1000096dd3222, duration=123.487s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s2,0x100001f63d684,0,40000,123.487,176,24112,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x100001f63d684, duration=123.487s, table=0, n_packets=176, n_bytes=24112, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
