switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s2,6,10,796,0,0,87,11250,0,0
s2,4,1,28,0,0,11,866,0,0
s2,1,118,15430,0,0,120,15704,0,0
s2,5,101,13012,4,0,103,13124,0,0
s2,2,118,15430,0,0,119,15662,0,0
s2,3,117,15388,0,0,118,15430,0,0
