switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s6,10,10,796,0,0,51,6522,0,0
s6,8,0,0,0,0,11,866,0,0
s6,9,62,7920,4,0,60,7646,0,0
s6,5,78,10044,4,0,78,10044,0,0
s6,1,86,11132,4,0,86,11132,0,0
s6,4,80,10316,4,0,80,10316,0,0
s6,6,72,9290,4,0,72,9290,0,0
s6,7,64,8194,4,0,64,8194,0,0
s6,2,82,10660,0,0,82,10660,0,0
s6,3,82,10660,0,0,82,10660,0,0
