switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s6,0x100003cdf879a,0,40000,123.308,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x100003cdf879a, duration=123.308s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s6,0x100004e735adc,0,5,123.308,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x100004e735adc, duration=123.308s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
s6,0x10000d18c7683,0,40000,123.308,281,38393,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000d18c7683, duration=123.308s, table=0, n_packets=281, n_bytes=38393, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s6,0x10000296f9f93,0,40000,123.308,281,38393,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000296f9f93, duration=123.308s, table=0, n_packets=281, n_bytes=38393, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
