frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235527.904688000","74","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0002","0",,,,
"1765235527.904856000","74","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0012","0",,,,
"1765235527.999010000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235527.999253000","74","192.168.0.4","192.168.0.30",,,"TCP","80","39190","0x0012","1",,,,
"1765235527.999696000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235527.999906000","372","192.168.0.32","192.168.0.4",,,"HTTP/JSON","58222","80","0x0018","0",,,,
"1765235527.999999000","66","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.001168000","288","192.168.0.4","192.168.0.32",,,"HTTP/JSON","80","58222","0x0018","0",,,,
"1765235528.001785000","74","192.168.0.3","192.168.0.29",,,"TCP","80","42664","0x0012","2",,,,
"1765235528.173417000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.173552000","251","192.168.0.32","192.168.0.4",,,"HTTP","58222","80","0x0018","0",,,,
"1765235528.177973000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.178040000","1266","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.178084000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.178111000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.178128000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.178142000","1514","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.220998000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235528.221047000","74","192.168.0.4","192.168.0.30",,,"TCP","80","39190","0x0012","1",,,,
"1765235528.307880000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.307932000","66","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.308052000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235528.308117000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.312249000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.314014000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.314030000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.317760000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.317776000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.317852000","74","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0002","0",,,,
"1765235528.325035000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235528.335608000","74","192.168.0.26","192.168.0.4",,,"TCP","42684","80","0x0002","3",,,,
"1765235528.335732000","74","192.168.0.4","192.168.0.26",,,"TCP","80","42684","0x0012","3",,,,
"1765235528.335952000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.335972000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.369637000","74","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0002","0",,,,
"1765235528.369734000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.369784000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.369802000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.369886000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.375126000","74","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0002","0",,,,
"1765235528.375621000","74","192.168.0.26","192.168.0.4",,,"TCP","42684","80","0x0002","3",,,,
"1765235528.375668000","74","192.168.0.4","192.168.0.26",,,"TCP","80","42684","0x0012","3",,,,
"1765235528.382078000","74","192.168.0.26","192.168.0.4",,,"TCP","42684","80","0x0002","3",,,,
"1765235528.390809000","1514","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.405793000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235528.407588000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.407726000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.407743000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.409096000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.409125000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.409401000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.409454000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.409468000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.409527000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.409577000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.409590000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.443312000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.450026000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.451418000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.451452000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.466578000","74","192.168.0.15","192.168.0.4",,,"TCP","51412","80","0x0002","4",,,,
"1765235528.466773000","74","192.168.0.4","192.168.0.15",,,"TCP","80","51412","0x0012","4",,,,
"1765235528.467045000","74","192.168.0.26","192.168.0.4",,,"TCP","42684","80","0x0002","3",,,,
"1765235528.467163000","74","192.168.0.15","192.168.0.4",,,"TCP","51412","80","0x0002","4",,,,
"1765235528.467183000","74","192.168.0.4","192.168.0.15",,,"TCP","80","51412","0x0012","4",,,,
"1765235528.467545000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.467665000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.467683000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.468138000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.471119000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.471164000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.481463000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.481491000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.481699000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.482174000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.482202000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482220000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482342000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482455000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482515000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482547000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482587000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482614000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.482643000","2962","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0018","0",,,,
"1765235528.499849000","74","192.168.0.30","192.168.0.4",,,"TCP","39190","80","0x0002","1",,,,
"1765235528.511895000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.514848000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.525014000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.525446000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.525479000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.526490000","372","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.526506000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.528108000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.528132000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.528611000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.536295000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.537994000","74","192.168.0.21","192.168.0.4",,,"TCP","38414","80","0x0002","5",,,,
"1765235528.538155000","74","192.168.0.4","192.168.0.21",,,"TCP","80","38414","0x0012","5",,,,
"1765235528.540112000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.540131000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.540449000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.540506000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.540518000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
"1765235528.543406000","66","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0010","0",,,,
"1765235528.543473000","251","192.168.0.32","192.168.0.4",,,"TCP","58222","80","0x0018","0",,,,
"1765235528.543485000","78","192.168.0.4","192.168.0.32",,,"TCP","80","58222","0x0010","0",,,,
