switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s19,4,0,0,0,0,11,866,0,0
s19,1,72,9352,4,0,74,9628,0,0
s19,2,68,8742,0,0,68,8742,0,0
s19,3,68,8742,0,0,68,8742,0,0
