frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1764689117.809051000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689117.809101000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689118.007147000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689118.007173000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689118.210835000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689118.210849000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689118.414841000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689118.414855000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689118.618842000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689118.618856000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689118.822855000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689118.822883000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689119.026836000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689119.026850000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689119.230841000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689119.230856000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689119.434851000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689119.434865000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689119.638835000","98","192.168.0.2","192.168.0.1",,,"ICMP",,,,,"8","0",,
"1764689119.638850000","98","192.168.0.1","192.168.0.2",,,"ICMP",,,,,"0","0",,
"1764689119.777881000","98","192.168.0.3","192.168.0.1",,,"ICMP",,,,,"8","0",,
