switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s12,8,0,0,0,0,11,866,0,0
s12,5,74,9564,0,0,74,9564,0,0
s12,1,80,10386,4,0,80,10386,0,0
s12,4,74,9564,0,0,74,9564,0,0
s12,6,62,7972,4,0,60,7696,0,0
s12,7,60,7696,4,0,60,7696,0,0
s12,2,76,9904,4,0,76,9904,0,0
s12,3,74,9564,0,0,74,9564,0,0
