snapshot_idx,interface,frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
7,s0cl0,1767117467.218280000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117467.218356000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117470.318029000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117470.318097000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117473.418748000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117473.418794000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117476.518043000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117476.518108000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117479.618687000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117479.618767000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117482.718502000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117482.718614000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117485.818440000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117485.818495000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117488.918662000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117488.918734000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117492.018760000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117492.018818000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117495.118467000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117495.118539000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117498.218355000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117498.218427000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117501.318258000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117501.318309000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117504.418631000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117504.418677000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117507.518076000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117507.518121000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117510.618459000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117510.618503000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117513.719319000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117513.719415000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117516.818443000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117516.818512000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117519.918593000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117519.918656000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117523.019125000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117523.019185000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117526.117853000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117526.117900000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117529.218753000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117529.218845000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117532.318351000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117532.318398000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117535.418513000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117535.418621000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117538.518275000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117538.518321000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117541.617924000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117541.617976000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117544.719038000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117544.719085000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117547.818419000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117547.818490000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117550.918283000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117550.918337000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117554.019117000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117554.019161000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117557.118094000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117557.118152000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117560.219090000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117560.219170000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117563.318535000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117563.318579000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117566.418467000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117566.418543000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117569.518580000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117569.518654000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117572.618187000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117572.618269000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117575.718041000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117575.718093000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117578.818617000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117578.818674000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117581.918239000,137,,,,,LLDP,,,,,,,,
7,s0cl0,1767117581.918304000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117467.218403000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117467.218446000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117470.318144000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117470.318188000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117473.418836000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117473.418888000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117476.518150000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117476.518193000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117479.618814000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117479.618859000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117482.718659000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117482.718703000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117485.818535000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117485.818578000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117488.918778000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117488.918870000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117492.018858000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117492.018975000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117495.118613000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117495.118655000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117498.218474000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117498.218549000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117501.318352000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117501.318394000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117504.418746000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117504.418798000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117507.518160000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117507.518201000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117510.618544000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117510.618642000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117513.719494000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117513.719746000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117516.818560000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117516.818602000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117519.918698000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117519.918771000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117523.019283000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117523.019360000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117526.117961000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117526.118005000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117529.218930000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117529.219014000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117532.318439000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117532.318502000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117535.418709000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117535.418824000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117538.518375000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117538.518416000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117541.618021000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117541.618064000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117544.719135000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117544.719178000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117547.818563000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117547.818648000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117550.918379000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117550.918434000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117554.019204000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117554.019247000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117557.118212000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117557.118266000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117560.219229000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117560.219273000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117563.318619000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117563.318661000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117566.418609000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117566.418678000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117569.518738000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117569.518814000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117572.618312000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117572.618355000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117575.718134000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117575.718177000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117578.818737000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117578.818798000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117581.918345000,137,,,,,LLDP,,,,,,,,
7,s0cl1,1767117581.918385000,137,,,,,LLDP,,,,,,,,
7,s0cl2,1767117467.218487000,137,,,,,LLDP,,,,,,,,
7,s0cl2,1767117467.218527000,137,,,,,LLDP,,,,,,,,
7,s0cl2,1767117470.318228000,137,,,,,LLDP,,,,,,,,
7,s0cl2,1767117470.318293000,137,,,,,LLDP,,,,,,,,
7,s0cl2,1767117473.418954000,137,,,,,LLDP,,,,,,,,
