switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s1,1,91,11826,0,0,88,11482,0,0
s1,2,90,11756,0,0,88,11482,0,0
s1,3,10,796,0,0,56,7098,0,0
