switch,cookie,table,priority,duration_s,n_packets,n_bytes,match_raw,actions_raw,flow_raw
s19,0x10000324e5b39,0,40000,101.895,0,0,arp,"CONTROLLER:65535,clear_actions","cookie=0x10000324e5b39, duration=101.895s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=40000,arp actions=CONTROLLER:65535,clear_actions"
s19,0x10000988162d9,0,40000,101.895,68,9340,dl_type=0x88cc,"CONTROLLER:65535,clear_actions","cookie=0x10000988162d9, duration=101.895s, table=0, n_packets=68, n_bytes=9340, send_flow_rem priority=40000,dl_type=0x88cc actions=CONTROLLER:65535,clear_actions"
s19,0x10000cf740c74,0,40000,101.895,68,9340,dl_type=0x8942,"CONTROLLER:65535,clear_actions","cookie=0x10000cf740c74, duration=101.895s, table=0, n_packets=68, n_bytes=9340, send_flow_rem priority=40000,dl_type=0x8942 actions=CONTROLLER:65535,clear_actions"
s19,0x10000669cf457,0,5,101.895,0,0,ip,"CONTROLLER:65535,clear_actions","cookie=0x10000669cf457, duration=101.895s, table=0, n_packets=0, n_bytes=0, send_flow_rem priority=5,ip actions=CONTROLLER:65535,clear_actions"
