frame.time_epoch,frame.len,ip.src,ip.dst,ipv6.src,ipv6.dst,_ws.col.Protocol,tcp.srcport,tcp.dstport,tcp.flags,tcp.stream,icmp.type,icmp.code,icmpv6.type,icmpv6.code
"1765235927.218662000","74","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0002","0",,,,
"1765235927.218807000","74","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0012","0",,,,
"1765235927.227993000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.228697000","372","192.168.0.5","192.168.0.2",,,"HTTP/JSON","57428","80","0x0018","0",,,,
"1765235927.228736000","66","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0010","0",,,,
"1765235927.229079000","287","192.168.0.2","192.168.0.5",,,"HTTP/JSON","80","57428","0x0018","0",,,,
"1765235927.229139000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.229636000","251","192.168.0.5","192.168.0.2",,,"HTTP","57428","80","0x0018","0",,,,
"1765235927.234596000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.234898000","2962","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.234978000","1266","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.235049000","2962","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.235081000","2962","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.235102000","2962","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.235121000","1514","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0010","0",,,,
"1765235927.235996000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.236014000","7306","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236026000","7306","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236097000","7306","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236102000","7306","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236483000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.236498000","2962","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236502000","17442","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236504000","14546","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.236691000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.236995000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237491000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.237593000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237640000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.237700000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237803000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.237850000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237858000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.237918000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237925000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.237985000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.237992000","31922","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.238044000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.238115000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.238211000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.238272000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.238398000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.238458000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.238630000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.238923000","23234","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.239106000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.239158000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.239269000","65226","192.168.0.2","192.168.0.5",,,"TCP","80","57428","0x0018","0",,,,
"1765235927.239354000","1803","192.168.0.2","192.168.0.5",,,"HTTP","80","57428","0x0018","0",,,,
"1765235927.239684000","66","192.168.0.5","192.168.0.2",,,"TCP","57428","80","0x0010","0",,,,
"1765235927.245313000","253","192.168.0.5","192.168.0.2",,,"HTTP","57428","80","0x0018","0",,,,
"1765235927.261676000","74","192.168.0.105","192.168.0.2",,,"TCP","58950","80","0x0002","1",,,,
"1765235927.261969000","74","192.168.0.2","192.168.0.105",,,"TCP","80","58950","0x0012","1",,,,
"1765235927.276348000","66","192.168.0.105","192.168.0.2",,,"TCP","58950","80","0x0010","1",,,,
"1765235927.279888000","372","192.168.0.105","192.168.0.2",,,"HTTP/JSON","58950","80","0x0018","1",,,,
