switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s10,5,56,7144,4,0,56,7144,0,0
s10,1,72,9290,4,0,70,9016,0,0
s10,4,62,7972,0,0,62,7972,0,0
s10,6,49,6246,4,0,49,6246,0,0
s10,7,9,726,0,0,33,4062,0,0
s10,2,70,9016,4,0,68,8742,0,0
s10,3,64,8194,0,0,62,7920,0,0
