switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s23,6,15,1146,0,0,2073,287208,0,0
s23,4,0,0,0,0,15,1146,0,0
s23,1,2129,290764,4,0,2129,290764,0,0
s23,5,2101,289014,4,0,2101,289014,0,0
s23,2,2109,290118,4,0,2111,290394,0,0
s23,3,2105,289566,4,0,2105,289566,0,0
