switch,port_no,rx_pkts,rx_bytes,rx_drop,rx_errs,tx_pkts,tx_bytes,tx_drop,tx_errs
s26,4,27,756,0,0,14,1076,0,0
s26,1,858,116134,4,0,878,117220,0,0
s26,5,17,1258,0,0,831,111882,0,0
s26,2,849,116018,8,0,870,116900,0,0
s26,3,837,113162,0,0,853,114024,0,0
